,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,grade,sqft_basement,yr_built,yr_renovated,zipcode,zipcode_pop,listings_in_zip,hot_market_score,recent_renov
3895,607000.0,4,2.0,1490,4054,1.5,0,7,0.0,1926,0,98115,50134,583,11.6,0
3896,665000.0,4,2.5,2800,5900,1.0,0,8,1140.0,1963,0,98115,50134,583,11.6,0
3897,775000.0,4,3.0,2000,5304,1.5,0,7,0.0,1947,0,98115,50134,583,11.6,0
3898,501000.0,2,1.0,1010,4320,1.0,0,7,0.0,1924,0,98115,50134,583,11.6,0
3899,840000.0,3,2.5,2060,9715,2.0,0,8,0.0,1924,2006,98115,50134,583,11.6,1
3900,645000.0,3,1.0,2270,4182,1.0,0,7,1100.0,1946,0,98115,50134,583,11.6,0
3901,280000.0,3,2.25,1220,5739,1.0,0,7,430.0,1984,0,98115,50134,583,11.6,0
3902,489000.0,4,1.0,1150,5217,1.5,0,7,0.0,1951,0,98115,50134,583,11.6,0
3903,499950.0,3,1.0,1440,5580,1.5,0,7,0.0,1908,0,98115,50134,583,11.6,0
3904,905000.0,4,3.5,2980,3000,2.0,0,9,640.0,2008,0,98115,50134,583,11.6,0
3905,738000.0,4,2.5,2830,5010,2.0,0,9,660.0,2000,0,98115,50134,583,11.6,0
3906,679000.0,3,2.5,1780,4320,2.0,0,8,0.0,1930,1986,98115,50134,583,11.6,0
3907,649000.0,2,1.0,1280,4840,1.0,0,7,80.0,1908,0,98115,50134,583,11.6,0
3908,616500.0,3,2.0,2080,4549,1.0,0,7,1040.0,1954,0,98115,50134,583,11.6,0
3909,390000.0,3,2.0,1463,868,3.0,0,7,0.0,2003,0,98115,50134,583,11.6,0
3910,665000.0,4,1.75,2280,3680,1.5,0,7,810.0,1926,0,98115,50134,583,11.6,0
3911,520000.0,3,2.75,1700,3264,1.0,0,7,640.0,1919,0,98115,50134,583,11.6,0
3912,475000.0,2,2.0,1440,3720,1.5,0,7,0.0,1983,0,98115,50134,583,11.6,0
3913,511000.0,2,1.0,1250,5413,1.0,0,7,0.0,1923,0,98115,50134,583,11.6,0
3914,495000.0,4,1.75,1930,6720,1.0,0,8,800.0,1959,0,98115,50134,583,11.6,0
3915,716528.0,3,1.5,1750,5400,1.0,0,7,700.0,1952,0,98115,50134,583,11.6,0
3916,505000.0,3,1.0,1020,5410,1.0,0,7,140.0,1928,0,98115,50134,583,11.6,0
3917,489000.0,2,1.0,850,2850,1.0,0,7,0.0,1927,0,98115,50134,583,11.6,0
3918,313950.0,3,1.0,1510,6083,1.0,0,6,650.0,1940,0,98115,50134,583,11.6,0
3919,415000.0,3,1.0,1510,6083,1.0,0,6,650.0,1940,0,98115,50134,583,11.6,0
3920,550000.0,4,2.75,1690,6090,1.5,0,7,290.0,1945,0,98115,50134,583,11.6,0
3921,925000.0,4,2.5,3110,11422,2.0,0,9,0.0,1989,0,98115,50134,583,11.6,0
3922,590000.0,3,2.0,1410,6413,1.0,0,7,500.0,1947,0,98115,50134,583,11.6,0
3923,730000.0,4,2.5,2030,4080,1.5,0,8,300.0,1921,0,98115,50134,583,11.6,0
3924,435000.0,2,1.0,1260,4080,1.5,0,7,0.0,1926,0,98115,50134,583,11.6,0
3925,440000.0,3,1.5,1690,6010,1.0,0,7,460.0,1946,0,98115,50134,583,11.6,0
3926,704000.0,3,1.0,1140,6120,1.5,0,7,0.0,1926,0,98115,50134,583,11.6,0
3927,705000.0,4,2.0,2040,5050,1.0,0,7,880.0,1937,0,98115,50134,583,11.6,0
3928,480000.0,3,2.0,1300,3000,2.0,0,7,0.0,1986,0,98115,50134,583,11.6,0
3929,700000.0,4,2.5,2672,4297,2.0,0,8,652.0,2005,0,98115,50134,583,11.6,0
3930,599000.0,3,1.75,1960,4788,1.0,0,7,870.0,1920,0,98115,50134,583,11.6,0
3931,570000.0,2,1.0,1060,4000,1.0,0,7,0.0,1910,0,98115,50134,583,11.6,0
3932,650500.0,4,1.75,2340,5940,1.0,0,8,1050.0,1953,0,98115,50134,583,11.6,0
3933,460000.0,2,1.0,1030,5934,1.0,0,7,0.0,1928,0,98115,50134,583,11.6,0
3934,725000.0,4,1.0,1600,4500,1.5,0,7,0.0,1926,0,98115,50134,583,11.6,0
3935,582500.0,2,1.75,1990,6549,1.0,0,7,820.0,1948,0,98115,50134,583,11.6,0
3936,399000.0,2,1.0,790,4000,1.0,0,6,0.0,1948,0,98115,50134,583,11.6,0
3937,341000.0,3,1.0,1390,4814,1.5,0,6,0.0,1908,0,98115,50134,583,11.6,0
3938,595000.0,3,2.25,2400,16301,1.0,0,8,1000.0,1962,0,98115,50134,583,11.6,0
3939,1230000.0,5,3.25,3240,6551,1.5,0,9,740.0,1939,0,98115,50134,583,11.6,0
3940,1400000.0,5,3.75,3700,7920,3.0,0,9,800.0,1983,0,98115,50134,583,11.6,0
3941,312000.0,3,2.25,1540,5338,1.0,0,7,770.0,1954,0,98115,50134,583,11.6,0
3942,539000.0,3,2.25,1540,5338,1.0,0,7,770.0,1954,0,98115,50134,583,11.6,0
3943,402300.0,3,1.75,1480,4050,1.0,0,7,610.0,1926,0,98115,50134,583,11.6,0
3944,485000.0,2,1.75,2060,2700,1.0,0,7,1030.0,1929,0,98115,50134,583,11.6,0
3945,825000.0,3,2.25,2510,10418,1.0,0,8,700.0,1968,0,98115,50134,583,11.6,0
3946,2300000.0,4,3.25,4110,15929,2.0,1,12,1390.0,2001,0,98115,50134,583,11.6,0
3947,620000.0,4,2.75,2290,3060,1.5,0,7,740.0,1928,0,98115,50134,583,11.6,0
3948,474000.0,2,1.0,1100,3500,1.0,0,7,0.0,1908,0,98115,50134,583,11.6,0
3949,1330000.0,4,3.5,2170,3672,2.0,0,9,0.0,1905,1989,98115,50134,583,11.6,0
3950,455000.0,2,1.5,1020,1146,3.0,0,7,0.0,2001,0,98115,50134,583,11.6,0
3951,650000.0,4,2.0,1820,5000,1.5,0,7,180.0,1945,0,98115,50134,583,11.6,0
3952,550000.0,3,1.0,1010,6120,1.0,0,7,150.0,1940,0,98115,50134,583,11.6,0
3953,407000.0,2,1.0,740,6380,1.0,0,6,0.0,1912,0,98115,50134,583,11.6,0
3954,420000.0,3,1.0,1440,5623,1.0,0,6,720.0,1922,0,98115,50134,583,11.6,0
3955,490000.0,3,2.25,2380,6000,1.0,0,8,340.0,1961,0,98115,50134,583,11.6,0
3956,750000.0,3,2.25,2250,5301,2.0,0,8,740.0,1975,0,98115,50134,583,11.6,0
3957,530000.0,3,2.5,1365,1090,3.0,0,7,50.0,2003,0,98115,50134,583,11.6,0
3958,495000.0,4,2.0,1720,5413,2.0,0,7,250.0,1938,1980,98115,50134,583,11.6,0
3959,625500.0,2,1.0,2160,7439,1.0,0,6,860.0,1953,0,98115,50134,583,11.6,0
3960,635000.0,4,3.0,2100,3800,2.0,0,8,0.0,1972,0,98115,50134,583,11.6,0
3961,1400000.0,4,2.5,4070,7800,3.0,0,8,680.0,2002,0,98115,50134,583,11.6,0
3962,567000.0,3,1.75,1630,4275,1.5,0,7,0.0,1908,0,98115,50134,583,11.6,0
3963,1210000.0,4,2.75,3650,6982,2.0,0,9,1120.0,1951,2003,98115,50134,583,11.6,1
3964,1100000.0,3,2.25,2420,7200,1.0,0,8,1000.0,1948,0,98115,50134,583,11.6,0
3965,289500.0,3,1.0,1200,5525,1.0,0,7,0.0,1947,0,98115,50134,583,11.6,0
3966,485000.0,3,1.0,1020,6120,1.0,0,7,0.0,1941,0,98115,50134,583,11.6,0
3967,535000.0,4,2.0,1970,3515,1.0,0,8,940.0,1969,0,98115,50134,583,11.6,0
3968,427000.0,3,1.75,1300,5111,1.0,0,7,0.0,1959,0,98115,50134,583,11.6,0
3969,650000.0,4,2.5,2110,6820,1.0,0,7,580.0,1942,0,98115,50134,583,11.6,0
3970,344000.0,2,1.0,1060,3325,1.5,0,6,290.0,1932,0,98115,50134,583,11.6,0
3971,710000.0,4,1.75,2700,7625,1.0,0,8,1250.0,1937,0,98115,50134,583,11.6,0
3972,430000.0,3,1.5,1810,5080,1.0,0,7,780.0,1958,0,98115,50134,583,11.6,0
3973,615500.0,3,1.5,1810,5080,1.0,0,7,780.0,1958,0,98115,50134,583,11.6,0
3974,685000.0,4,2.0,2290,6000,1.5,0,7,0.0,1900,0,98115,50134,583,11.6,0
3975,570000.0,4,1.75,2340,5080,1.0,0,7,1170.0,1924,0,98115,50134,583,11.6,0
3976,397000.0,3,1.0,860,6380,1.5,0,7,0.0,1927,0,98115,50134,583,11.6,0
3977,592500.0,3,2.0,1170,6750,1.0,0,7,370.0,1947,0,98115,50134,583,11.6,0
3978,517000.0,3,2.25,1640,4635,1.5,0,8,100.0,1930,0,98115,50134,583,11.6,0
3979,518000.0,3,1.75,1830,4500,1.5,0,7,0.0,1909,0,98115,50134,583,11.6,0
3980,671000.0,4,3.0,3130,5700,1.5,0,7,1380.0,1953,0,98115,50134,583,11.6,0
3981,835000.0,5,2.75,2460,7830,1.0,0,9,970.0,1955,0,98115,50134,583,11.6,0
3982,529100.0,2,1.0,1290,6528,1.5,0,7,0.0,1941,0,98115,50134,583,11.6,0
3983,538000.0,2,1.75,1850,3060,1.0,0,7,790.0,1929,1992,98115,50134,583,11.6,1
3984,840000.0,3,1.75,2020,4800,1.0,0,8,930.0,1926,0,98115,50134,583,11.6,0
3985,560000.0,3,1.0,1140,7028,1.0,0,8,0.0,1931,0,98115,50134,583,11.6,0
3986,967000.0,4,2.5,3100,7250,2.0,0,9,0.0,2010,0,98115,50134,583,11.6,0
3987,725000.0,3,1.5,1790,6000,1.5,0,7,0.0,1903,0,98115,50134,583,11.6,0
3988,445500.0,2,1.75,1390,6670,1.0,0,6,670.0,1941,0,98115,50134,583,11.6,0
3989,735000.0,4,1.75,2460,5100,1.5,0,7,1010.0,1909,0,98115,50134,583,11.6,0
3990,525000.0,4,1.5,1580,6360,1.5,0,7,290.0,1945,0,98115,50134,583,11.6,0
3991,516000.0,2,1.75,1640,3090,1.0,0,7,730.0,1925,0,98115,50134,583,11.6,0
3992,637000.0,4,2.5,1710,5000,1.0,0,8,600.0,1979,0,98115,50134,583,11.6,0
3993,790000.0,4,2.5,2560,12760,1.0,0,7,800.0,1949,0,98115,50134,583,11.6,0
3994,910000.0,5,3.0,2640,5096,2.0,0,10,0.0,2009,0,98115,50134,583,11.6,0
3995,840000.0,5,2.75,2790,20824,1.0,0,9,1110.0,1959,0,98115,50134,583,11.6,0
3996,580000.0,2,1.5,1460,5700,1.5,0,7,0.0,1912,0,98115,50134,583,11.6,0
3997,600000.0,3,1.75,1880,6360,1.0,0,7,840.0,1945,0,98115,50134,583,11.6,0
3998,305000.0,2,1.0,890,7200,1.0,0,7,150.0,1949,0,98115,50134,583,11.6,0
3999,781000.0,3,2.5,2070,4463,1.5,0,8,290.0,1931,0,98115,50134,583,11.6,0
4000,1100000.0,3,2.0,2390,6888,2.0,0,8,0.0,1939,0,98115,50134,583,11.6,0
4001,485000.0,2,1.0,1080,4080,1.0,0,8,0.0,1948,0,98115,50134,583,11.6,0
4002,780000.0,6,4.0,3300,5720,1.0,0,8,1340.0,1963,0,98115,50134,583,11.6,0
4003,793000.0,4,2.5,2450,4080,1.5,0,8,960.0,1930,0,98115,50134,583,11.6,0
4004,370000.0,3,1.0,2150,8480,1.0,0,8,540.0,1951,0,98115,50134,583,11.6,0
4005,780000.0,5,1.75,2330,3800,1.5,0,7,970.0,1927,0,98115,50134,583,11.6,0
4006,654500.0,4,1.0,1780,5000,1.5,0,8,0.0,1947,0,98115,50134,583,11.6,0
4007,447500.0,3,1.75,1950,6504,1.0,0,8,420.0,1953,0,98115,50134,583,11.6,0
4008,510000.0,3,2.25,2340,6183,1.0,0,7,1130.0,1929,0,98115,50134,583,11.6,0
4009,618250.0,4,3.25,2520,3360,1.5,0,8,970.0,1931,0,98115,50134,583,11.6,0
4010,775000.0,4,4.0,3180,7650,2.0,0,8,650.0,1920,0,98115,50134,583,11.6,0
4011,530000.0,4,2.75,2280,2850,1.5,0,7,740.0,1930,0,98115,50134,583,11.6,0
4012,505000.0,3,2.0,1110,8375,1.0,0,7,0.0,1951,0,98115,50134,583,11.6,0
4013,415000.0,2,1.0,880,4558,1.0,0,7,0.0,1951,0,98115,50134,583,11.6,0
4014,860000.0,4,1.75,1890,4500,2.0,0,7,400.0,1937,0,98115,50134,583,11.6,0
4015,481203.0,2,1.0,940,3800,1.0,0,7,0.0,1929,0,98115,50134,583,11.6,0
4016,410000.0,2,1.5,1180,1034,2.0,0,7,60.0,2001,0,98115,50134,583,11.6,0
4017,506000.0,3,2.0,1160,6120,1.0,0,7,0.0,1947,0,98115,50134,583,11.6,0
4018,460000.0,4,1.75,1560,7200,1.0,0,6,700.0,1943,0,98115,50134,583,11.6,0
4019,619000.0,4,1.75,1660,3800,1.5,0,7,0.0,1926,0,98115,50134,583,11.6,0
4020,1290000.0,5,3.5,2980,5100,2.0,0,10,610.0,2015,0,98115,50134,583,11.6,0
4021,760000.0,4,2.5,2760,6000,2.0,0,7,530.0,1942,0,98115,50134,583,11.6,0
4022,775000.0,3,1.0,2030,4080,1.5,0,7,190.0,1908,0,98115,50134,583,11.6,0
4023,1100000.0,5,2.25,4320,7620,2.0,0,7,1440.0,1973,2014,98115,50134,583,11.6,1
4024,392800.0,2,1.0,740,4275,1.0,0,6,0.0,1924,0,98115,50134,583,11.6,0
4025,660000.0,3,1.75,1980,3300,1.5,0,7,840.0,1926,0,98115,50134,583,11.6,0
4026,489000.0,3,1.75,2090,7667,1.0,0,7,890.0,1952,0,98115,50134,583,11.6,0
4027,550000.0,4,2.75,2160,5005,1.0,0,7,730.0,1987,0,98115,50134,583,11.6,0
4028,700180.0,2,1.75,1530,4387,1.0,0,8,510.0,1952,0,98115,50134,583,11.6,0
4029,580050.0,3,2.5,2360,4638,2.0,0,9,0.0,1996,0,98115,50134,583,11.6,0
4030,438000.0,2,1.0,1120,6380,1.0,0,7,0.0,1942,1994,98115,50134,583,11.6,1
4031,640000.0,4,2.0,2560,7798,1.0,0,7,670.0,1947,0,98115,50134,583,11.6,0
4032,796000.0,4,3.25,2110,3000,2.0,0,8,0.0,2001,0,98115,50134,583,11.6,0
4033,625000.0,3,1.75,1840,5664,2.0,0,7,570.0,1948,0,98115,50134,583,11.6,0
4034,574800.0,3,1.5,1630,2946,1.5,0,8,0.0,1932,0,98115,50134,583,11.6,0
4035,334000.0,2,1.75,1680,8367,1.0,0,6,840.0,1914,0,98115,50134,583,11.6,0
4036,385000.0,3,1.0,1030,3000,1.0,0,7,200.0,1924,0,98115,50134,583,11.6,0
4037,640000.0,5,1.75,2020,6565,1.0,0,8,900.0,1956,0,98115,50134,583,11.6,0
4038,653000.0,2,1.5,1290,5141,1.0,0,7,240.0,1947,0,98115,50134,583,11.6,0
4039,907500.0,3,2.25,2850,6281,2.0,0,7,950.0,1947,0,98115,50134,583,11.6,0
4040,1180000.0,4,3.0,2570,4000,2.0,0,8,820.0,1909,0,98115,50134,583,11.6,0
4041,397000.0,2,1.0,1030,12350,1.5,0,7,0.0,1942,0,98115,50134,583,11.6,0
4042,667500.0,3,2.0,2040,4841,1.0,0,7,1020.0,1949,0,98115,50134,583,11.6,0
4043,392500.0,3,1.0,930,6572,1.0,0,7,0.0,1952,0,98115,50134,583,11.6,0
4044,510000.0,3,1.5,2240,3800,2.0,0,8,870.0,1929,0,98115,50134,583,11.6,0
4045,750000.0,4,2.75,2600,4674,1.0,0,8,1040.0,1976,0,98115,50134,583,11.6,0
4046,397000.0,2,1.0,1000,7664,1.0,0,7,0.0,1939,0,98115,50134,583,11.6,0
4047,330000.0,2,1.0,800,4533,1.0,0,6,200.0,1929,0,98115,50134,583,11.6,0
4048,855000.0,4,3.0,2590,6250,2.0,0,9,350.0,1964,0,98115,50134,583,11.6,0
4049,1540000.0,4,4.5,5770,10050,1.0,0,9,2610.0,1949,0,98115,50134,583,11.6,0
4050,925000.0,5,3.0,2710,4200,2.0,0,7,820.0,1919,0,98115,50134,583,11.6,0
4051,396900.0,3,2.0,1360,3120,2.0,0,7,0.0,1989,0,98115,50134,583,11.6,0
4052,937750.0,4,2.75,2580,3560,1.5,0,7,870.0,1917,0,98115,50134,583,11.6,0
4053,350000.0,2,1.5,1070,937,3.0,0,8,0.0,2003,0,98115,50134,583,11.6,0
4054,852000.0,4,1.0,2220,3588,1.5,0,7,750.0,1927,0,98115,50134,583,11.6,0
4055,667500.0,3,2.0,1880,3800,1.0,0,7,850.0,1927,0,98115,50134,583,11.6,0
4056,625000.0,4,2.0,2190,3622,1.5,0,8,200.0,1925,0,98115,50134,583,11.6,0
4057,1310000.0,5,3.5,3270,4080,2.0,0,9,0.0,2011,0,98115,50134,583,11.6,0
4058,547500.0,3,2.0,1850,9570,1.0,0,7,900.0,1940,0,98115,50134,583,11.6,0
4059,564000.0,4,1.75,1960,6138,1.0,0,7,700.0,1960,0,98115,50134,583,11.6,0
4060,779000.0,2,2.25,2130,5920,1.0,0,8,300.0,1950,0,98115,50134,583,11.6,0
4061,910000.0,3,2.0,2700,6120,1.0,0,8,1350.0,1962,0,98115,50134,583,11.6,0
4062,540000.0,3,2.0,1470,1691,2.0,0,8,0.0,2007,0,98115,50134,583,11.6,0
4063,455000.0,2,1.5,1260,5100,1.0,0,7,0.0,1941,0,98115,50134,583,11.6,0
4064,656500.0,4,2.0,2710,4750,1.0,0,7,1250.0,1919,0,98115,50134,583,11.6,0
4065,508300.0,3,1.0,1160,5969,1.0,0,7,280.0,1930,0,98115,50134,583,11.6,0
4066,525000.0,4,2.0,1720,6099,1.0,0,7,860.0,1949,0,98115,50134,583,11.6,0
4067,1190000.0,3,2.25,2860,10625,1.0,0,10,940.0,1976,0,98115,50134,583,11.6,0
4068,319000.0,2,1.0,780,8271,1.0,0,6,0.0,1924,0,98115,50134,583,11.6,0
4069,719000.0,4,2.75,2210,3400,1.5,0,7,0.0,1926,0,98115,50134,583,11.6,0
4070,395000.0,2,1.0,930,6380,1.0,0,7,0.0,1940,0,98115,50134,583,11.6,0
4071,596000.0,2,1.0,1040,4880,1.0,0,7,0.0,1910,1975,98115,50134,583,11.6,0
4072,435000.0,2,1.5,901,1245,3.0,0,7,0.0,2001,0,98115,50134,583,11.6,0
4073,435000.0,2,1.0,1230,3800,1.0,0,7,0.0,1928,0,98115,50134,583,11.6,0
4074,449000.0,4,2.0,1560,5220,1.0,0,7,0.0,1959,0,98115,50134,583,11.6,0
4075,1640000.0,3,2.5,3110,6765,2.0,0,9,560.0,1946,0,98115,50134,583,11.6,0
4076,345000.0,3,1.0,1110,6250,1.0,0,7,0.0,1956,0,98115,50134,583,11.6,0
4077,747000.0,3,1.5,1710,5120,2.0,0,7,0.0,1920,0,98115,50134,583,11.6,0
4078,780000.0,3,2.0,2610,6000,1.0,0,7,1300.0,1941,0,98115,50134,583,11.6,0
4079,550000.0,4,3.0,2360,6678,1.0,0,8,600.0,1949,0,98115,50134,583,11.6,0
4080,290000.0,2,1.0,1020,6380,1.0,0,7,0.0,1930,1973,98115,50134,583,11.6,0
4081,800000.0,3,2.5,2760,9471,1.0,0,8,1000.0,1956,0,98115,50134,583,11.6,0
4082,680000.0,3,1.75,1090,6775,1.0,0,7,240.0,1950,0,98115,50134,583,11.6,0
4083,420000.0,4,2.0,1700,6375,1.0,0,7,850.0,1950,0,98115,50134,583,11.6,0
4084,925000.0,4,2.25,2110,6375,1.0,0,8,0.0,1941,0,98115,50134,583,11.6,0
4085,500000.0,2,1.0,1440,7130,1.0,0,7,230.0,1948,0,98115,50134,583,11.6,0
4086,250000.0,2,1.0,890,6380,1.0,0,6,0.0,1951,0,98115,50134,583,11.6,0
4087,935000.0,4,3.0,3680,7105,2.0,0,10,790.0,2008,0,98115,50134,583,11.6,0
4088,630000.0,5,2.0,2330,6783,1.0,0,7,1020.0,1956,0,98115,50134,583,11.6,0
4089,438200.0,2,2.0,1600,5643,1.0,0,7,0.0,1954,0,98115,50134,583,11.6,0
4090,555000.0,3,1.0,1250,4590,1.5,0,6,280.0,1903,0,98115,50134,583,11.6,0
4091,598000.0,4,2.5,2030,9825,1.0,0,8,700.0,1985,0,98115,50134,583,11.6,0
4092,1310000.0,4,2.25,3750,5000,2.0,0,8,1310.0,1924,0,98115,50134,583,11.6,0
4093,767250.0,4,3.0,2170,2500,2.0,0,8,460.0,1997,0,98115,50134,583,11.6,0
4094,395000.0,3,1.0,1460,5000,1.0,0,7,0.0,1934,1960,98115,50134,583,11.6,0
4095,508500.0,4,1.5,1800,6750,1.5,0,7,0.0,1950,0,98115,50134,583,11.6,0
4096,665000.0,3,2.0,1620,2640,1.5,0,8,0.0,1929,0,98115,50134,583,11.6,0
4097,630000.0,4,2.5,2240,4025,1.0,0,7,990.0,1926,0,98115,50134,583,11.6,0
4098,300000.0,3,1.0,1260,8280,1.0,0,6,0.0,1946,0,98115,50134,583,11.6,0
4099,605125.0,2,1.0,1160,5029,1.0,0,7,250.0,1940,0,98115,50134,583,11.6,0
4100,575000.0,3,2.5,1590,2910,2.0,0,7,480.0,1984,0,98115,50134,583,11.6,0
4101,489000.0,3,1.5,1020,9072,1.0,0,7,100.0,1930,0,98115,50134,583,11.6,0
4102,580000.0,5,2.0,1940,6000,1.0,0,7,970.0,1945,0,98115,50134,583,11.6,0
4103,735000.0,3,2.25,2350,6000,1.0,0,7,1330.0,1948,0,98115,50134,583,11.6,0
4104,552000.0,3,1.0,1430,5000,1.0,0,6,350.0,1919,0,98115,50134,583,11.6,0
4105,600000.0,4,2.25,1970,7125,1.5,0,7,470.0,1908,0,98115,50134,583,11.6,0
4106,805000.0,3,2.0,2710,4500,1.5,0,8,830.0,1929,0,98115,50134,583,11.6,0
4107,530000.0,4,1.75,1814,5000,1.0,0,7,870.0,1951,0,98115,50134,583,11.6,0
4108,601000.0,4,1.75,1950,4200,1.0,0,7,910.0,1951,0,98115,50134,583,11.6,0
4109,361600.0,2,1.0,760,6380,1.0,0,6,0.0,1941,0,98115,50134,583,11.6,0
4110,710000.0,4,3.5,2850,2910,2.0,0,8,880.0,1905,0,98115,50134,583,11.6,0
4111,594000.0,4,1.75,1870,5200,2.0,0,7,670.0,1937,0,98115,50134,583,11.6,0
4112,531000.0,2,1.5,1260,6660,1.5,0,7,0.0,1926,0,98115,50134,583,11.6,0
4113,776000.0,2,2.0,1990,6180,1.0,0,7,980.0,1941,0,98115,50134,583,11.6,0
4114,507000.0,3,1.0,1180,6000,1.0,0,7,0.0,1950,0,98115,50134,583,11.6,0
4115,550000.0,3,2.25,1360,5111,1.5,0,7,0.0,1934,0,98115,50134,583,11.6,0
4116,500000.0,2,1.0,930,3750,1.0,0,7,0.0,1909,0,98115,50134,583,11.6,0
4117,739000.0,4,3.0,2720,3800,2.0,0,8,920.0,1919,0,98115,50134,583,11.6,0
4118,546000.0,2,1.0,1120,6180,1.0,0,7,0.0,1939,0,98115,50134,583,11.6,0
4119,523000.0,3,1.0,1440,8681,1.5,0,7,0.0,1937,0,98115,50134,583,11.6,0
4120,455000.0,2,1.0,1140,5720,1.0,0,7,290.0,1947,0,98115,50134,583,11.6,0
4121,805000.0,4,2.25,2440,9889,1.0,0,7,900.0,1952,0,98115,50134,583,11.6,0
4122,405000.0,2,1.0,910,6490,1.0,0,7,0.0,1942,0,98115,50134,583,11.6,0
4123,642000.0,6,1.0,1530,4305,1.5,0,7,0.0,1921,0,98115,50134,583,11.6,0
4124,379000.0,2,1.0,800,6380,1.0,0,7,0.0,1940,0,98115,50134,583,11.6,0
4125,645000.0,4,1.5,2550,4000,1.5,0,7,790.0,1926,0,98115,50134,583,11.6,0
4126,619400.0,4,2.0,2090,3610,1.5,0,7,300.0,1927,0,98115,50134,583,11.6,0
4127,425000.0,2,1.0,1280,5026,1.0,0,8,260.0,1951,0,98115,50134,583,11.6,0
4128,400000.0,2,1.0,700,8120,1.0,0,7,0.0,1927,0,98115,50134,583,11.6,0
4129,552000.0,2,1.0,1150,5000,1.0,0,7,100.0,1924,0,98115,50134,583,11.6,0
4130,637000.0,4,2.75,2190,2867,1.5,0,7,720.0,1929,0,98115,50134,583,11.6,0
4131,970000.0,3,2.25,3400,10000,2.0,0,10,0.0,1983,0,98115,50134,583,11.6,0
4132,883000.0,4,2.25,2410,4000,2.0,0,8,760.0,1910,0,98115,50134,583,11.6,0
4133,462000.0,3,1.75,1300,2580,1.0,0,7,480.0,1919,0,98115,50134,583,11.6,0
4134,627000.0,3,2.0,1940,3800,1.0,0,7,890.0,1927,0,98115,50134,583,11.6,0
4135,725000.0,4,2.25,2880,8882,2.0,0,8,400.0,1965,0,98115,50134,583,11.6,0
4136,818900.0,3,1.0,1080,4120,1.0,0,7,100.0,1919,0,98115,50134,583,11.6,0
4137,493000.0,6,1.75,2120,3801,1.5,0,7,900.0,1925,0,98115,50134,583,11.6,0
4138,425000.0,2,1.0,970,2700,1.0,0,7,200.0,1926,0,98115,50134,583,11.6,0
4139,452000.0,2,1.75,1740,5400,1.0,0,7,750.0,1946,0,98115,50134,583,11.6,0
4140,362500.0,3,1.0,960,5424,1.5,0,6,0.0,1916,0,98115,50134,583,11.6,0
4141,475000.0,3,1.75,1550,4054,1.5,0,7,0.0,1926,0,98115,50134,583,11.6,0
4142,470000.0,2,1.0,900,5512,1.0,0,7,0.0,1947,0,98115,50134,583,11.6,0
4143,403000.0,3,2.5,1502,1400,3.0,0,7,0.0,2005,0,98115,50134,583,11.6,0
4144,418000.0,5,2.5,1980,10205,1.0,0,7,900.0,1929,0,98115,50134,583,11.6,0
4145,492000.0,2,1.0,1290,6272,1.0,0,6,400.0,1922,0,98115,50134,583,11.6,0
4146,615750.0,4,2.0,2140,6360,2.0,0,7,300.0,1945,0,98115,50134,583,11.6,0
4147,618500.0,3,2.0,1800,5000,1.0,0,7,0.0,1942,0,98115,50134,583,11.6,0
4148,635000.0,5,1.75,2240,4750,1.0,0,7,1120.0,1920,0,98115,50134,583,11.6,0
4149,564000.0,4,1.0,1170,4590,1.5,0,7,0.0,1925,0,98115,50134,583,11.6,0
4150,450000.0,2,1.0,1380,4390,1.0,0,8,500.0,1931,0,98115,50134,583,11.6,0
4151,630000.0,4,1.75,1770,12278,1.0,0,7,420.0,1937,0,98115,50134,583,11.6,0
4152,397380.0,2,1.0,1030,5072,1.0,0,6,0.0,1924,1958,98115,50134,583,11.6,0
4153,476000.0,4,3.0,2890,6885,1.0,0,7,1300.0,1945,2015,98115,50134,583,11.6,1
4154,863000.0,4,1.75,2800,5400,1.0,0,9,1400.0,1924,2006,98115,50134,583,11.6,1
4155,352000.0,4,1.75,1850,5712,1.0,0,7,0.0,1954,0,98115,50134,583,11.6,0
4156,707900.0,3,1.0,1750,5355,2.0,0,7,0.0,1929,0,98115,50134,583,11.6,0
4157,550000.0,3,1.75,1520,5618,1.0,0,7,350.0,1953,0,98115,50134,583,11.6,0
4158,1150000.0,2,2.25,2320,9300,1.5,0,9,400.0,1937,0,98115,50134,583,11.6,0
4159,640000.0,4,2.75,3150,7379,1.5,0,7,720.0,1915,0,98115,50134,583,11.6,0
4160,488000.0,2,2.0,1360,4688,1.0,0,7,580.0,1944,0,98115,50134,583,11.6,0
4161,650000.0,3,2.5,2220,6380,1.5,0,8,560.0,1931,0,98115,50134,583,11.6,0
4162,536000.0,3,1.75,1300,5413,1.5,0,7,0.0,1925,0,98115,50134,583,11.6,0
4163,452000.0,3,1.75,1880,16239,1.0,0,7,1000.0,1922,0,98115,50134,583,11.6,0
4164,1390000.0,4,3.5,3130,3900,2.0,0,9,580.0,2008,0,98115,50134,583,11.6,0
4165,365000.0,3,2.5,1484,1761,3.0,0,7,0.0,2003,0,98115,50134,583,11.6,0
